Seconds, SoC(%), Amps, GearMode, Odometer(miles), Trip(miles), Speed(mph), Contr. Temp (C), SideStand (1/0)
243.161,99,0,ECO,123.0578,25.916718,0,27,0
243.17131,99,0,ECO,123.0578,25.916718,0,27,0
243.18199,99,0,ECO,123.0578,25.916718,0,27,0
243.19232,99,0,ECO,123.0578,25.916718,0,27,0
243.20299,99,0,ECO,123.0578,25.916718,0,27,0
243.21333,99,0,ECO,123.0578,25.916718,0,27,0
243.224,99,0,ECO,123.0578,25.916718,0,27,0
243.235,99,0,ECO,123.0578,25.916718,0,27,0
243.24533,99,0,ECO,123.0578,25.916718,0,27,0
243.256,99,0,ECO,123.0578,25.916718,0,27,0
243.26633,99,0,ECO,123.0578,25.916718,0,27,0
243.277,99,0,ECO,123.0578,25.916718,0,27,0
243.28735,99,0,ECO,123.0578,25.916718,0,27,0
243.301,99,0,ECO,123.0578,25.916718,0,27,0
243.31136,99,0,ECO,123.0578,25.916718,0,27,0
243.32199,99,0,ECO,123.0578,25.916718,0,27,0
243.33232,99,0,ECO,123.0578,25.916718,0,27,0
243.343,99,0,ECO,123.0578,25.916718,0,27,0
243.35332,99,0,ECO,123.0578,25.916718,0,27,0
243.364,99,0,ECO,123.0578,25.916718,0,27,0
243.37436,99,0,ECO,123.0578,25.916718,0,27,0
243.385,99,0,ECO,123.0578,25.916718,0,27,0
243.396,99,0,ECO,123.0578,25.916718,0,27,0
243.40634,99,0,ECO,123.0578,25.916718,0,27,0
243.41699,99,0,ECO,123.0578,25.916718,0,27,0
243.4273,99,0,ECO,123.0578,25.916718,0,27,0
243.441,99,0,ECO,123.0578,25.916718,0,27,0
243.45131,99,0,ECO,123.0578,25.916718,0,27,0
243.46199,99,0,ECO,123.0578,25.916718,0,27,0
243.47232,99,0,ECO,123.0578,25.916718,0,27,0
243.483,99,0,ECO,123.0578,25.916718,0,27,0
243.49332,99,0,ECO,123.0578,25.916718,0,27,0
243.504,99,0,ECO,123.0578,25.916718,0,27,0
243.515,99,0,ECO,123.0578,25.916718,0,27,0
243.52536,99,0,ECO,123.0578,25.916718,0,27,0
243.536,99,0,ECO,123.0578,25.916718,0,27,0
243.54628,99,0,ECO,123.0578,25.916718,0,27,0
243.55699,99,0,ECO,123.0578,25.916718,0,27,0
243.56729,99,0,ECO,123.0578,25.916718,0,27,0
243.57799,99,0,ECO,123.0578,25.916718,0,27,0
243.61748,99,0,ECO,123.0578,25.916718,0,27,0
243.62999,99,0,ECO,123.0578,25.916718,0,27,0
243.64035,99,0,ECO,123.0578,25.916718,0,27,0
243.651,99,0,ECO,123.0578,25.916718,0,27,0
243.66125,99,0,ECO,123.0578,25.916718,0,27,0
243.672,99,0,ECO,123.0578,25.916718,0,27,0
243.68236,99,0,ECO,123.0578,25.916718,0,27,0
243.693,99,0,ECO,123.0578,25.916718,0,27,0
243.7033,99,0,ECO,123.0578,25.916718,0,27,0
243.71399,99,0,ECO,123.0578,25.916718,0,27,0
243.72432,99,0,ECO,123.0578,25.916718,0,27,0
243.735,99,0,ECO,123.0578,25.916718,0,27,0
243.74533,99,0,ECO,123.0578,25.916718,0,27,0
243.756,99,0,ECO,123.0578,25.916718,0,27,0
243.76862,99,0,ECO,123.0578,25.916718,0,27,0
243.78,99,0,ECO,123.0578,25.916718,0,27,0
243.79036,99,0,ECO,123.0578,25.916718,0,27,0
243.801,99,0,ECO,123.0578,25.916718,0,27,0
243.81136,99,0,ECO,123.0578,25.916718,0,27,0
243.82199,99,0,ECO,123.0578,25.916718,0,27,0
243.8323,99,0,ECO,123.0578,25.916718,0,27,0
243.843,99,0,ECO,123.0578,25.916718,0,27,0
243.85332,99,0,ECO,123.0578,25.916718,0,27,0
243.864,99,0,ECO,123.0578,25.916718,0,27,0
243.87431,99,0,ECO,123.0578,25.916718,0,27,0
243.885,99,0,ECO,123.0578,25.916718,0,27,0
243.896,99,0,ECO,123.0578,25.916718,0,27,0
243.90633,99,0,ECO,123.0578,25.916718,0,27,0
243.91699,99,0,ECO,123.0578,25.916718,0,27,0
243.92957,99,0,ECO,123.0578,25.916718,0,27,0
243.941,99,0,ECO,123.0578,25.916718,0,27,0
243.95131,99,0,ECO,123.0578,25.916718,0,27,0
243.96199,99,0,ECO,123.0578,25.916718,0,27,0
243.9723,99,0,ECO,123.0578,25.916718,0,27,0
243.983,99,0,ECO,123.0578,25.916718,0,27,0
243.99335,99,0,ECO,123.0578,25.916718,0,27,0
244.004,99,0,ECO,123.0578,25.916718,0,27,0
244.01431,99,0,ECO,123.0578,25.916718,0,27,0
244.025,99,0,ECO,123.0578,25.916718,0,27,0
244.03535,99,0,ECO,123.0578,25.916718,0,27,0
244.04599,99,0,ECO,123.0578,25.916718,0,27,0
244.05635,99,0,ECO,123.0578,25.916718,0,27,0
244.067,99,0,ECO,123.0578,25.916718,0,27,0
244.07799,99,0,ECO,123.0578,25.916718,0,27,0
244.09065,99,0,ECO,123.0578,25.916718,0,27,0
244.10199,99,0,ECO,123.0578,25.916718,0,27,0
244.11235,99,0,ECO,123.0578,25.916718,0,27,0
244.123,99,0,ECO,123.0578,25.916718,0,27,0
244.13332,99,0,ECO,123.0578,25.916718,0,27,0
244.144,99,0,ECO,123.0578,25.916718,0,27,0
244.15433,99,0,ECO,123.0578,25.916718,0,27,0
244.165,99,0,ECO,123.0578,25.916718,0,27,0
244.17532,99,0,ECO,123.0578,25.916718,0,27,0
244.18599,99,0,ECO,123.0578,25.916718,0,27,0
244.19635,99,0,ECO,123.0578,25.916718,0,27,0
244.207,99,0,ECO,123.0578,25.916718,0,27,0
244.21738,99,0,ECO,123.0578,25.916718,0,27,0
244.228,99,0,ECO,123.0578,25.916718,0,27,0
244.23833,99,0,ECO,123.0578,25.916718,0,27,0
244.252,99,0,ECO,123.0578,25.916718,0,27,0
244.26233,99,0,ECO,123.0578,25.916718,0,27,0
244.273,99,0,ECO,123.0578,25.916718,0,27,0
244.28336,99,0,ECO,123.0578,25.916718,0,27,0
244.29399,99,0,ECO,123.0578,25.916718,0,27,0
244.30435,99,0,ECO,123.0578,25.916718,0,27,0
244.315,99,0,ECO,123.0578,25.916718,0,27,0
244.32536,99,0,ECO,123.0578,25.916718,0,27,0
244.336,99,0,ECO,123.0578,25.916718,0,27,0
244.34637,99,0,ECO,123.0578,25.916718,0,27,0
244.357,99,0,ECO,123.0578,25.916718,0,27,0
244.36736,99,0,ECO,123.0578,25.916718,0,27,0
244.37799,99,0,ECO,123.0578,25.916718,0,27,0
244.38834,99,0,ECO,123.0578,25.916718,0,27,0
244.399,99,0,ECO,123.0578,25.916718,0,27,0
244.41162,99,0,ECO,123.0578,25.916718,0,27,0
244.42299,99,0,ECO,123.0578,25.916718,0,27,0
244.43332,99,0,ECO,123.0578,25.916718,0,27,0
244.444,99,0,ECO,123.0578,25.916718,0,27,0
244.45432,99,0,ECO,123.0578,25.916718,0,27,0
244.465,99,0,ECO,123.0578,25.916718,0,27,0
244.47537,99,0,ECO,123.0578,25.916718,0,27,0
244.486,99,0,ECO,123.0578,25.916718,0,27,0
244.49638,99,0,ECO,123.0578,25.916718,0,27,0
244.50679,99,0,ECO,123.0578,25.916718,0,27,0
244.51707,99,0,ECO,123.0578,25.916718,0,27,0
244.528,99,0,ECO,123.0578,25.916718,0,27,0
244.53831,99,0,ECO,123.0578,25.916718,0,27,0
244.549,99,0,ECO,123.0578,25.916718,0,27,0
244.56154,99,0,ECO,123.0578,25.916718,0,27,0
244.573,99,0,ECO,123.0578,25.916718,0,27,0
244.58333,99,0,ECO,123.0578,25.916718,0,27,0
244.594,99,0,ECO,123.0578,25.916718,0,27,0
244.60431,99,0,ECO,123.0578,25.916718,0,27,0
244.61499,99,0,ECO,123.0578,25.916718,0,27,0
244.62532,99,0,ECO,123.0578,25.916718,0,27,0
244.636,99,0,ECO,123.0578,25.916718,0,27,0
244.64633,99,0,ECO,123.0578,25.916718,0,27,0
244.657,99,0,ECO,123.0578,25.916718,0,27,0
244.66733,99,0,ECO,123.0578,25.916718,0,27,0
244.678,99,0,ECO,123.0578,25.916718,0,27,0
244.68835,99,0,ECO,123.0578,25.916718,0,27,0
244.69899,99,0,ECO,123.0578,25.916718,0,27,0
244.70937,99,0,ECO,123.0578,25.916718,0,27,0
244.72,99,0,ECO,123.0578,25.916718,0,27,0
244.73262,99,0,ECO,123.0578,25.916718,0,27,0
244.74399,99,0,ECO,123.0578,25.916718,0,27,0
244.75432,99,0,ECO,123.0578,25.916718,0,27,0
244.765,99,0,ECO,123.0578,25.916718,0,27,0
244.77531,99,0,ECO,123.0578,25.916718,0,27,0
244.786,99,0,ECO,123.0578,25.916718,0,27,0
244.797,99,0,ECO,123.0578,25.916718,0,27,0
244.80731,99,0,ECO,123.0578,25.916718,0,27,0
244.818,99,0,ECO,123.0578,25.916718,0,27,0
244.82831,99,0,ECO,123.0578,25.916718,0,27,0
244.83899,99,0,ECO,123.0578,25.916718,0,27,0
244.84932,99,0,ECO,123.0578,25.916718,0,27,0
244.86,99,0,ECO,123.0578,25.916718,0,27,0
244.8703,99,0,ECO,123.0578,25.916718,0,27,0
244.881,99,0,ECO,123.0578,25.916718,0,27,0
244.89357,99,0,ECO,123.0578,25.916718,0,27,0
244.905,99,0,ECO,123.0578,25.916718,0,27,0
244.91534,99,0,ECO,123.0578,25.916718,0,27,0
244.926,99,0,ECO,123.0578,25.916718,0,27,0
244.93631,99,0,ECO,123.0578,25.916718,0,27,0
244.94699,99,0,ECO,123.0578,25.916718,0,27,0
244.9573,99,0,ECO,123.0578,25.916718,0,27,0
244.968,99,0,ECO,123.0578,25.916718,0,27,0
244.97832,99,0,ECO,123.0578,25.916718,0,27,0
244.989,99,0,ECO,123.0578,25.916718,0,27,0
244.99931,99,0,ECO,123.0578,25.916718,0,27,0
245.01,99,0,ECO,123.0578,25.916718,0,27,0
245.02032,99,0,ECO,123.0578,25.916718,0,27,0
245.034,99,0,ECO,123.0578,25.916718,0,27,0
245.04433,99,0,ECO,123.0578,25.916718,0,27,0
245.055,99,0,ECO,123.0578,25.916718,0,27,0
245.0653,99,0,ECO,123.0578,25.916718,0,27,0
245.07599,99,0,ECO,123.0578,25.916718,0,27,0
245.08636,99,0,ECO,123.0578,25.916718,0,27,0
245.097,99,0,ECO,123.0578,25.916718,0,27,0
245.10732,99,0,ECO,123.0578,25.916718,0,27,0
245.118,99,0,ECO,123.0578,25.916718,0,27,0
245.12831,99,0,ECO,123.0578,25.916718,0,27,0
245.13899,99,0,ECO,123.0578,25.916718,0,27,0
245.14935,99,0,ECO,123.0578,25.916718,0,27,0
245.15999,99,0,ECO,123.0578,25.916718,0,27,0
245.17099,99,0,ECO,123.0578,25.916718,0,27,0
245.18127,99,0,ECO,123.0578,25.916718,0,27,0
245.192,99,0,ECO,123.0578,25.916718,0,27,0
245.20232,99,0,ECO,123.0578,25.916718,0,27,0
245.21599,99,0,ECO,123.0578,25.916718,0,27,0
245.22635,99,0,ECO,123.0578,25.916718,0,27,0
245.237,99,0,ECO,123.0578,25.916718,0,27,0
245.24736,99,0,ECO,123.0578,25.916718,0,27,0
245.258,99,0,ECO,123.0578,25.916718,0,27,0
245.26833,99,0,ECO,123.0578,25.916718,0,27,0
245.27899,99,0,ECO,123.0578,25.916718,0,27,0
245.28929,99,0,ECO,123.0578,25.916718,0,27,0
245.29999,99,0,ECO,123.0578,25.916718,0,27,0
245.31033,99,0,ECO,123.0578,25.916718,0,27,0
245.321,99,0,ECO,123.0578,25.916718,0,27,0
245.332,99,0,ECO,123.0578,25.916718,0,27,0
245.34222,99,0,ECO,123.0578,25.916718,0,27,0
245.353,99,0,ECO,123.0578,25.916718,0,27,0
245.36334,99,0,ECO,123.0578,25.916718,0,27,0
245.377,99,0,ECO,123.0578,25.916718,0,27,0
245.3959,99,0,ECO,123.0578,25.916718,0,27,0
245.42299,99,0,ECO,123.0578,25.916718,0,27,0
245.43329,99,0,ECO,123.0578,25.916718,0,27,0
245.444,99,0,ECO,123.0578,25.916718,0,27,0
245.455,99,0,ECO,123.0578,25.916718,0,27,0
245.46529,99,0,ECO,123.0578,25.916718,0,27,0
245.476,99,0,ECO,123.0578,25.916718,0,27,0
245.48637,99,0,ECO,123.0578,25.916718,0,27,0
245.497,99,0,ECO,123.0578,25.916718,0,27,0
245.50735,99,0,ECO,123.0578,25.916718,0,27,0
245.51799,99,0,ECO,123.0578,25.916718,0,27,0
245.52837,99,0,ECO,123.0578,25.916718,0,27,0
245.54199,99,0,ECO,123.0578,25.916718,0,27,0
245.55235,99,0,ECO,123.0578,25.916718,0,27,0
245.56299,99,0,ECO,123.0578,25.916718,0,27,0
245.57399,99,0,ECO,123.0578,25.916718,0,27,0
245.58429,99,0,ECO,123.0578,25.916718,0,27,0
245.595,99,0,ECO,123.0578,25.916718,0,27,0
245.60533,99,0,ECO,123.0578,25.916718,0,27,0
245.616,99,0,ECO,123.0578,25.916718,0,27,0
245.62634,99,0,ECO,123.0578,25.916718,0,27,0
245.637,99,0,ECO,123.0578,25.916718,0,27,0
245.64734,99,0,ECO,123.0578,25.916718,0,27,0
245.65799,99,0,ECO,123.0578,25.916718,0,27,0
245.66833,99,0,ECO,123.0578,25.916718,0,27,0
245.679,99,0,ECO,123.0578,25.916718,0,27,0
245.68933,99,0,ECO,123.0578,25.916718,0,27,0
245.69899,99,0,ECO,123.0578,25.916718,0,27,0
245.70934,99,0,ECO,123.0578,25.916718,0,27,0
245.72,99,0,ECO,123.0578,25.916718,0,27,0
245.73099,99,0,ECO,123.0578,25.916718,0,27,0
245.7413,99,0,ECO,123.0578,25.916718,0,27,0
245.752,99,0,ECO,123.0578,25.916718,0,27,0
245.76231,99,0,ECO,123.0578,25.916718,0,27,0
245.773,99,0,ECO,123.0578,25.916718,0,27,0
245.78336,99,0,ECO,123.0578,25.916718,0,27,0
245.79399,99,0,ECO,123.0578,25.916718,0,27,0
245.80435,99,0,ECO,123.0578,25.916718,0,27,0
245.815,99,0,ECO,123.0578,25.916718,0,27,0
245.82536,99,0,ECO,123.0578,25.916718,0,27,0
245.836,99,0,ECO,123.0578,25.916718,0,27,0
245.84862,99,0,ECO,123.0578,25.916718,0,27,0
245.86,99,0,ECO,123.0578,25.916718,0,27,0
245.87036,99,0,ECO,123.0578,25.916718,0,27,0
245.881,99,0,ECO,123.0578,25.916718,0,27,0
245.892,99,0,ECO,123.0578,25.916718,0,27,0
245.90234,99,0,ECO,123.0578,25.916718,0,27,0
245.913,99,0,ECO,123.0578,25.916718,0,27,0
245.92334,99,0,ECO,123.0578,25.916718,0,27,0
245.93399,99,0,ECO,123.0578,25.916718,0,27,0
245.94435,99,0,ECO,123.0578,25.916718,0,27,0
245.955,99,0,ECO,123.0578,25.916718,0,27,0
245.96533,99,0,ECO,123.0578,25.916718,0,27,0
245.976,99,0,ECO,123.0578,25.916718,0,27,0
245.98863,99,0,ECO,123.0578,25.916718,0,27,0
246,99,0,ECO,123.0578,25.916718,0,27,0
246.01035,99,0,ECO,123.0578,25.916718,0,27,0
246.021,99,0,ECO,123.0578,25.916718,0,27,0
246.03131,99,0,ECO,123.0578,25.916718,0,27,0
246.04199,99,0,ECO,123.0578,25.916718,0,27,0
246.053,99,0,ECO,123.0578,25.916718,0,27,0
246.06332,99,0,ECO,123.0578,25.916718,0,27,0
246.07399,99,0,ECO,123.0578,25.916718,0,27,0
246.08435,99,0,ECO,123.0578,25.916718,0,27,0
246.095,99,0,ECO,123.0578,25.916718,0,27,0
246.10536,99,0,ECO,123.0578,25.916718,0,27,0
246.116,99,0,ECO,123.0578,25.916718,0,27,0
246.12636,99,0,ECO,123.0578,25.916718,0,27,0
246.14,99,0,ECO,123.0578,25.916718,0,27,0
246.15036,99,0,ECO,123.0578,25.916718,0,27,0
246.161,99,0,ECO,123.0578,25.916718,0,27,0
246.172,99,0,ECO,123.0578,25.916718,0,27,0
246.18234,99,0,ECO,123.0578,25.916718,0,27,0
246.193,99,0,ECO,123.0578,25.916718,0,27,0
246.20331,99,0,ECO,123.0578,25.916718,0,27,0
246.21399,99,0,ECO,123.0578,25.916718,0,27,0
246.22437,99,0,ECO,123.0578,25.916718,0,27,0
246.235,99,0,ECO,123.0578,25.916718,0,27,0
246.24533,99,0,ECO,123.0578,25.916718,0,27,0
246.256,99,0,ECO,123.0578,25.916718,0,27,0
246.26633,99,0,ECO,123.0578,25.916718,0,27,0
246.277,99,0,ECO,123.0578,25.916718,0,27,0
246.28957,99,0,ECO,123.0578,25.916718,0,27,0
246.301,99,0,ECO,123.0578,25.916718,0,27,0
246.312,99,0,ECO,123.0578,25.916718,0,27,0
246.32236,99,0,ECO,123.0578,25.916718,0,27,0
246.333,99,0,ECO,123.0578,25.916718,0,27,0
246.34335,99,0,ECO,123.0578,25.916718,0,27,0
246.35399,99,0,ECO,123.0578,25.916718,0,27,0
246.36436,99,0,ECO,123.0578,25.916718,0,27,0
246.375,99,0,ECO,123.0578,25.916718,0,27,0
246.38535,99,0,ECO,123.0578,25.916718,0,27,0
246.396,99,0,ECO,123.0578,25.916718,0,27,0
246.40637,99,0,ECO,123.0578,25.916718,0,27,0
246.41699,99,0,ECO,123.0578,25.916718,0,27,0
246.42735,99,0,ECO,123.0578,25.916718,0,27,0
246.441,99,0,ECO,123.0578,25.916718,0,27,0
246.45135,99,0,ECO,123.0578,25.916718,0,27,0
246.46199,99,0,ECO,123.0578,25.916718,0,27,0
246.47299,99,0,ECO,123.0578,25.916718,0,27,0
246.48332,99,0,ECO,123.0578,25.916718,0,27,0
246.49399,99,0,ECO,123.0578,25.916718,0,27,0
246.50435,99,0,ECO,123.0578,25.916718,0,27,0
246.515,99,0,ECO,123.0578,25.916718,0,27,0
246.52534,99,0,ECO,123.0578,25.916718,0,27,0
246.536,99,0,ECO,123.0578,25.916718,0,27,0
246.54636,99,0,ECO,123.0578,25.916718,0,27,0
246.55699,99,0,ECO,123.0578,25.916718,0,27,0
246.56734,99,0,ECO,123.0578,25.916718,0,27,0
246.58101,99,0,ECO,123.0578,25.916718,0,27,0
246.59134,99,0,ECO,123.0578,25.916718,0,27,0
246.60199,99,0,ECO,123.0578,25.916718,0,27,0
246.61299,99,0,ECO,123.0578,25.916718,0,27,0
246.62335,99,0,ECO,123.0578,25.916718,0,27,0
246.63399,99,0,ECO,123.0578,25.916718,0,27,0
246.64432,99,0,ECO,123.0578,25.916718,0,27,0
246.655,99,0,ECO,123.0578,25.916718,0,27,0
246.66536,99,0,ECO,123.0578,25.916718,0,27,0
246.676,99,0,ECO,123.0578,25.916718,0,27,0
246.68636,99,0,ECO,123.0578,25.916718,0,27,0
246.69699,99,0,ECO,123.0578,25.916718,0,27,0
246.70735,99,0,ECO,123.0578,25.916718,0,27,0
246.718,99,0,ECO,123.0578,25.916718,0,27,0
246.73062,99,0,ECO,123.0578,25.916718,0,27,0
246.74199,99,0,ECO,123.0578,25.916718,0,27,0
246.75299,99,0,ECO,123.0578,25.916718,0,27,0
246.7633,99,0,ECO,123.0578,25.916718,0,27,0
246.774,99,0,ECO,123.0578,25.916718,0,27,0
246.78432,99,0,ECO,123.0578,25.916718,0,27,0
246.795,99,0,ECO,123.0578,25.916718,0,27,0
246.80533,99,0,ECO,123.0578,25.916718,0,27,0
246.816,99,0,ECO,123.0578,25.916718,0,27,0
246.82635,99,0,ECO,123.0578,25.916718,0,27,0
246.83699,99,0,ECO,123.0578,25.916718,0,27,0
246.84734,99,0,ECO,123.0578,25.916718,0,27,0
246.858,99,0,ECO,123.0578,25.916718,0,27,0
246.87064,99,0,ECO,123.0578,25.916718,0,27,0
246.88199,99,0,ECO,123.0578,25.916718,0,27,0
246.89299,99,0,ECO,123.0578,25.916718,0,27,0
246.90337,99,0,ECO,123.0578,25.916718,0,27,0
246.914,99,0,ECO,123.0578,25.916718,0,27,0
246.92435,99,0,ECO,123.0578,25.916718,0,27,0
246.935,99,0,ECO,123.0578,25.916718,0,27,0
246.94536,99,0,ECO,123.0578,25.916718,0,27,0
246.956,99,0,ECO,123.0578,25.916718,0,27,0
246.96635,99,0,ECO,123.0578,25.916718,0,27,0
246.97699,99,0,ECO,123.0578,25.916718,0,27,0
246.98737,99,0,ECO,123.0578,25.916718,0,27,0
247.00099,99,0,ECO,123.0578,25.916718,0,27,0
247.01135,99,0,ECO,123.0578,25.916718,0,27,0
247.02199,99,0,ECO,123.0578,25.916718,0,27,0
247.03299,99,0,ECO,123.0578,25.916718,0,27,0
247.0433,99,0,ECO,123.0578,25.916718,0,27,0
247.054,99,0,ECO,123.0578,25.916718,0,27,0
247.06432,99,0,ECO,123.0578,25.916718,0,27,0
247.075,99,0,ECO,123.0578,25.916718,0,27,0
247.08534,99,0,ECO,123.0578,25.916718,0,27,0
247.096,99,0,ECO,123.0578,25.916718,0,27,0
247.10635,99,0,ECO,123.0578,25.916718,0,27,0
247.11699,99,0,ECO,123.0578,25.916718,0,27,0
247.12733,99,0,ECO,123.0578,25.916718,0,27,0
247.138,99,0,ECO,123.0578,25.916718,0,27,0
247.14825,99,0,ECO,123.0578,25.916718,0,27,0
247.15799,99,0,ECO,123.0578,25.916718,0,27,0
247.16832,99,0,ECO,123.0578,25.916718,0,27,0
247.179,99,0,ECO,123.0578,25.916718,0,27,0
247.18925,99,0,ECO,123.0578,25.916718,0,27,0
247.224,99,0,ECO,123.0578,25.916718,0,27,0
247.23787,99,0,ECO,123.0578,25.916718,0,27,0
247.249,99,0,ECO,123.0578,25.916718,0,27,0
247.25934,99,0,ECO,123.0578,25.916718,0,27,0
247.26999,99,0,ECO,123.0578,25.916718,0,27,0
247.28021,99,0,ECO,123.0578,25.916718,0,27,0
247.291,99,0,ECO,123.0578,25.916718,0,27,0
247.30125,99,0,ECO,123.0578,25.916718,0,27,0
247.312,99,0,ECO,123.0578,25.916718,0,27,0
247.32225,99,0,ECO,123.0578,25.916718,0,27,0
247.333,99,0,ECO,123.0578,25.916718,0,27,0
247.34555,99,0,ECO,123.0578,25.916718,0,27,0
247.357,99,0,ECO,123.0578,25.916718,0,27,0
247.36734,99,0,ECO,123.0578,25.916718,0,27,0
247.37799,99,0,ECO,123.0578,25.916718,0,27,0
247.3883,99,0,ECO,123.0578,25.916718,0,27,0
247.399,99,0,ECO,123.0578,25.916718,0,27,0
247.40935,99,0,ECO,123.0578,25.916718,0,27,0
247.42,99,0,ECO,123.0578,25.916718,0,27,0
247.43031,99,0,ECO,123.0578,25.916718,0,27,0
247.441,99,0,ECO,123.0578,25.916718,0,27,0
247.45132,99,0,ECO,123.0578,25.916718,0,27,0
247.46199,99,0,ECO,123.0578,25.916718,0,27,0
247.47232,99,0,ECO,123.0578,25.916718,0,27,0
247.483,99,0,ECO,123.0578,25.916718,0,27,0
247.496,99,0,ECO,123.0578,25.916718,0,27,0
247.50632,99,0,ECO,123.0578,25.916718,0,27,0
247.517,99,0,ECO,123.0578,25.916718,0,27,0
247.52734,99,0,ECO,123.0578,25.916718,0,27,0
247.538,99,0,ECO,123.0578,25.916718,0,27,0
247.54836,99,0,ECO,123.0578,25.916718,0,27,0
247.55899,99,0,ECO,123.0578,25.916718,0,27,0
247.56937,99,0,ECO,123.0578,25.916718,0,27,0
247.58,99,0,ECO,123.0578,25.916718,0,27,0
247.59032,99,0,ECO,123.0578,25.916718,0,27,0
247.601,99,0,ECO,123.0578,25.916718,0,27,0
247.61136,99,0,ECO,123.0578,25.916718,0,27,0
247.622,99,0,ECO,123.0578,25.916718,0,27,0
247.63231,99,0,ECO,123.0578,25.916718,0,27,0
247.646,99,0,ECO,123.0578,25.916718,0,27,0
247.65636,99,0,ECO,123.0578,25.916718,0,27,0
247.66699,99,0,ECO,123.0578,25.916718,0,27,0
247.678,99,0,ECO,123.0578,25.916718,0,27,0
247.68831,99,0,ECO,123.0578,25.916718,0,27,0
247.69899,99,0,ECO,123.0578,25.916718,0,27,0
247.70934,99,0,ECO,123.0578,25.916718,0,27,0
247.72,99,0,ECO,123.0578,25.916718,0,27,0
247.73032,99,0,ECO,123.0578,25.916718,0,27,0
247.741,99,0,ECO,123.0578,25.916718,0,27,0
247.75131,99,0,ECO,123.0578,25.916718,0,27,0
247.762,99,0,ECO,123.0578,25.916718,0,27,0
247.77231,99,0,ECO,123.0578,25.916718,0,27,0
247.78299,99,0,ECO,123.0578,25.916718,0,27,0
247.79399,99,0,ECO,123.0578,25.916718,0,27,0
247.80666,99,0,ECO,123.0578,25.916718,0,27,0
247.818,99,0,ECO,123.0578,25.916718,0,27,0
247.82832,99,0,ECO,123.0578,25.916718,0,27,0
247.83899,99,0,ECO,123.0578,25.916718,0,27,0
247.84932,99,0,ECO,123.0578,25.916718,0,27,0
247.86,99,0,ECO,123.0578,25.916718,0,27,0
247.87038,99,0,ECO,123.0578,25.916718,0,27,0
247.881,99,0,ECO,123.0578,25.916718,0,27,0
247.89131,99,0,ECO,123.0578,25.916718,0,27,0
247.902,99,0,ECO,123.0578,25.916718,0,27,0
247.91237,99,0,ECO,123.0578,25.916718,0,27,0
247.92299,99,0,ECO,123.0578,25.916718,0,27,0
247.93399,99,0,ECO,123.0578,25.916718,0,27,0
247.94434,99,0,ECO,123.0578,25.916718,0,27,0
247.958,99,0,ECO,123.0578,25.916718,0,27,0
247.96825,99,0,ECO,123.0578,25.916718,0,27,0
247.97899,99,0,ECO,123.0578,25.916718,0,27,0
247.98935,99,0,ECO,123.0578,25.916718,0,27,0
248,99,0,ECO,123.0578,25.916718,0,27,0
248.01028,99,0,ECO,123.0578,25.916718,0,27,0
248.021,99,0,ECO,123.0578,25.916718,0,27,0
248.03133,99,0,ECO,123.0578,25.916718,0,27,0
248.04199,99,0,ECO,123.0578,25.916718,0,27,0
248.05226,99,0,ECO,123.0578,25.916718,0,27,0
248.06299,99,0,ECO,123.0578,25.916718,0,27,0
248.07335,99,0,ECO,123.0578,25.916718,0,27,0
248.08699,99,0,ECO,123.0578,25.916718,0,27,0
248.09799,99,0,ECO,123.0578,25.916718,0,27,0
248.10834,99,0,ECO,123.0578,25.916718,0,27,0
248.11899,99,0,ECO,123.0578,25.916718,0,27,0
248.1293,99,0,ECO,123.0578,25.916718,0,27,0
248.14,99,0,ECO,123.0578,25.916718,0,27,0
248.15031,99,0,ECO,123.0578,25.916718,0,27,0
248.161,99,0,ECO,123.0578,25.916718,0,27,0
248.17126,99,0,ECO,123.0578,25.916718,0,27,0
248.18199,99,0,ECO,123.0578,25.916718,0,27,0
248.19232,99,0,ECO,123.0578,25.916718,0,27,0
248.20299,99,0,ECO,123.0578,25.916718,0,27,0
248.21332,99,0,ECO,123.0578,25.916718,0,27,0
248.224,99,0,ECO,123.0578,25.916718,0,27,0
248.23431,99,0,ECO,123.0578,25.916718,0,27,0
248.248,99,0,ECO,123.0578,25.916718,0,27,0
248.25827,99,0,ECO,123.0578,25.916718,0,27,0
248.269,99,0,ECO,123.0578,25.916718,0,27,0
248.27936,99,0,ECO,123.0578,25.916718,0,27,0
248.29,99,0,ECO,123.0578,25.916718,0,27,0
248.30035,99,0,ECO,123.0578,25.916718,0,27,0
248.31099,99,0,ECO,123.0578,25.916718,0,27,0
248.32135,99,0,ECO,123.0578,25.916718,0,27,0
248.332,99,0,ECO,123.0578,25.916718,0,27,0
248.34233,99,0,ECO,123.0578,25.916718,0,27,0
248.353,99,0,ECO,123.0578,25.916718,0,27,0
248.36333,99,0,ECO,123.0578,25.916718,0,27,0
248.374,99,0,ECO,123.0578,25.916718,0,27,0
248.38664,99,0,ECO,123.0578,25.916718,0,27,0
248.39801,99,0,ECO,123.0578,25.916718,0,27,0
248.40836,99,0,ECO,123.0578,25.916718,0,27,0
248.41899,99,0,ECO,123.0578,25.916718,0,27,0
248.42932,99,0,ECO,123.0578,25.916718,0,27,0
248.44,99,0,ECO,123.0578,25.916718,0,27,0
