Seconds, SoC(%), Amps, GearMode, Odometer(miles), Trip(miles), Speed(mph), Contr. Temp (C), SideStand (1/0), %SoCPPM, AvgPPM, BATVolts, BATWatts, WH/MI, AVG WH/MI, AVG MPH LOG, 0x67, 0x101_D2
190.838,99,3.76,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,308.09442,8.100063,7.8029895,33.763176,0,4
190.84831,99,3.76,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,308.09442,8.100063,7.80301,33.763176,0,4
190.859,99,3.76,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,308.09442,8.100063,7.8030305,33.763176,0,4
190.86932,99,3.76,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,308.09442,8.100063,7.803051,33.763176,0,4
190.87999,99,3.76,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,308.09442,8.100063,7.8030715,33.763176,0,4
190.89032,99,3.76,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,308.09442,8.100063,7.803092,33.763176,0,4
190.901,99,3.76,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,308.09442,8.100063,7.8031125,33.763176,0,4
190.91132,99,3.76,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,308.09442,8.100063,7.803133,33.763176,0,4
190.922,99,3.76,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,308.09442,8.100063,7.8031535,33.763176,0,4
190.93231,99,3.76,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,308.09442,8.100063,7.803174,33.763176,0,4
190.943,99,3.76,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,308.09442,8.100063,7.803194,33.763176,0,4
190.95331,99,3.76,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,308.09442,8.100063,7.8032146,33.763176,0,4
190.964,99,3.76,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,308.09442,8.100063,7.803235,33.763176,0,4
190.97432,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032346,33.763176,0,4
190.985,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032346,33.763176,0,4
190.99759,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.803234,33.763176,0,4
191.009,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032336,33.763176,0,4
191.01936,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.803233,33.763176,0,4
191.03,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032327,33.763176,0,4
191.04034,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.803232,33.763176,0,4
191.051,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032317,33.763176,0,4
191.06134,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032312,33.763176,0,4
191.07199,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.803231,33.763176,0,4
191.08235,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032303,33.763176,0,4
191.093,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.80323,33.763176,0,4
191.10332,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032293,33.763176,0,4
191.114,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032293,33.763176,0,4
191.12431,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.803229,33.763176,0,4
191.135,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032284,33.763176,0,4
191.14532,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.803228,33.763176,0,4
191.159,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032274,33.763176,0,4
191.16931,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.803227,33.763176,0,4
191.18,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032265,33.763176,0,4
191.19029,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.803226,33.763176,0,4
191.201,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032255,33.763176,0,4
191.21135,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.803225,33.763176,0,4
191.222,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032246,33.763176,0,4
191.24083,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032246,33.763176,0,4
191.269,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.803224,33.763176,0,4
191.28044,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032236,33.763176,0,4
191.2908,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.803223,33.763176,0,4
191.3011,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032227,33.763176,0,4
191.312,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.803222,33.763176,0,4
191.32458,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032217,33.763176,0,4
191.336,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.803221,33.763176,0,4
191.3463,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032207,33.763176,0,4
191.357,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032203,33.763176,0,4
191.36731,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.80322,33.763176,0,4
191.37799,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032193,33.763176,0,4
191.3883,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.94,296.6228,7.798465,7.8032193,33.763176,0,4
191.399,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803219,33.763176,0,4
191.40935,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032184,33.763176,0,4
191.42,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803218,33.763176,0,4
191.4303,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032174,33.763176,0,4
191.441,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803217,33.763176,0,4
191.4513,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032165,33.763176,0,4
191.46199,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803216,33.763176,0,4
191.47232,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032155,33.763176,0,4
191.483,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803215,33.763176,0,4
191.4933,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032146,33.763176,0,4
191.507,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032146,33.763176,0,4
191.51735,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803214,33.763176,0,4
191.528,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032136,33.763176,0,4
191.53835,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803213,33.763176,0,4
191.549,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032126,33.763176,0,4
191.55934,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803212,33.763176,0,4
191.56999,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032117,33.763176,0,4
191.58034,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803211,33.763176,0,4
191.591,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032107,33.763176,0,4
191.60135,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032103,33.77184,0,4
191.612,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.80321,33.77184,0,4
191.62234,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.80321,33.77184,0,4
191.633,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032093,33.77184,0,4
191.64565,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803209,33.77184,0,4
191.657,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032084,33.77184,0,4
191.668,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803208,33.77184,0,4
191.67831,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032074,33.77184,0,4
191.689,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803207,33.77184,0,4
191.69934,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032064,33.77184,0,4
191.70999,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803206,33.77184,0,4
191.72035,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032055,33.77184,0,4
191.731,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803205,33.77184,0,4
191.74135,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803205,33.77184,0,4
191.752,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032045,33.77184,0,4
191.76234,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803204,33.77184,0,4
191.773,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032036,33.77184,0,4
191.78561,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803203,33.77184,0,4
191.797,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032026,33.78047,0,4
191.808,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803202,33.78047,0,4
191.81831,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032017,33.78047,0,4
191.829,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803201,33.78047,0,4
191.83934,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032007,33.78047,0,4
191.84999,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032007,33.78047,0,4
191.86035,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032002,33.78047,0,4
191.871,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8032,33.78047,0,4
191.88132,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8031993,33.78047,0,4
191.892,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803199,33.78047,0,4
191.90233,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8031983,33.78047,0,4
191.913,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803198,33.78047,0,4
191.92336,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8031974,33.78047,0,4
191.93399,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803197,33.78047,0,4
191.94432,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8031964,33.78047,0,4
191.958,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803196,33.78047,0,4
191.96832,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803196,33.78047,0,4
191.979,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8031955,33.78047,0,4
191.98932,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803195,33.78047,0,4
192,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8031945,33.789066,0,4
192.01035,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803194,33.789066,0,4
192.021,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8031936,33.789066,0,4
192.03131,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803193,33.789066,0,4
192.04199,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8031926,33.789066,0,4
192.05232,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803192,33.789066,0,4
192.063,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8031917,33.789066,0,4
192.07332,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.8031917,33.789066,0,4
192.084,99,3.62,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,296.5142,7.79561,7.803191,33.789066,0,4
192.09431,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8031745,33.789066,0,4
192.105,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8031583,33.789066,0,4
192.11758,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8031416,33.789066,0,4
192.129,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8031254,33.789066,0,4
192.13936,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.803109,33.789066,0,4
192.15,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8030925,33.789066,0,4
192.16031,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8030763,33.789066,0,4
192.17099,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.80306,33.789066,0,4
192.18135,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8030434,33.789066,0,4
192.192,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.803027,33.789066,0,4
192.20235,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.803011,33.789066,0,4
192.213,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8029943,33.789066,0,4
192.22334,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.802978,33.789066,0,4
192.234,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.802962,33.789066,0,4
192.24435,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.802945,33.789066,0,4
192.258,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.802929,33.789066,0,4
192.26836,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8029127,33.789066,0,4
192.27899,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.802896,33.789066,0,4
192.29,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.80288,33.789066,0,4
192.30032,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8028636,33.789066,0,4
192.31099,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.802847,33.789066,0,4
192.32135,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8028307,33.789066,0,4
192.332,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8028145,33.789066,0,4
192.34235,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.802798,33.789066,0,4
192.353,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8027816,33.789066,0,4
192.36334,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8027654,33.789066,0,4
192.374,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.802749,33.789066,0,4
192.38435,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8027325,33.789066,0,4
192.395,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8027163,33.789066,0,4
192.40762,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.8027,33.789066,0,4
192.41899,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.91,287.50412,7.5587273,7.802684,33.789066,0,4
192.42937,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802667,33.789066,0,4
192.44,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802651,33.789066,0,4
192.451,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8026347,33.789066,0,4
192.46132,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8026185,33.789066,0,4
192.472,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802602,33.789066,0,4
192.48236,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8025856,33.789066,0,4
192.493,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8025694,33.789066,0,4
192.50336,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802553,33.789066,0,4
192.51399,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802537,33.789066,0,4
192.52434,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8025203,33.789066,0,4
192.535,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802504,33.789066,0,4
192.54764,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802488,33.789066,0,4
192.55899,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8024716,33.789066,0,4
192.56999,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8024554,33.789066,0,4
192.5803,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8024387,33.789066,0,4
192.591,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8024225,33.789066,0,4
192.60132,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8024063,33.797626,0,4
192.612,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.80239,33.797626,0,4
192.62231,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802374,33.797626,0,4
192.633,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8023577,33.797626,0,4
192.64336,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802341,33.797626,0,4
192.65399,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802325,33.797626,0,4
192.66435,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8023086,33.797626,0,4
192.675,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8022923,33.797626,0,4
192.6853,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802276,33.797626,0,4
192.696,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.80226,33.797626,0,4
192.70634,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8022437,33.797626,0,4
192.72,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802227,33.797626,0,4
192.73033,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802211,33.797626,0,4
192.741,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8021946,33.797626,0,4
192.752,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8021784,33.797626,0,4
192.76231,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802162,33.797626,0,4
192.773,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802146,33.797626,0,4
192.78334,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8021297,33.797626,0,4
192.79399,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8021135,33.797626,0,4
192.80435,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8020973,33.797626,0,4
192.815,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8020806,33.797626,0,4
192.82535,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8020644,33.797626,0,4
192.836,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802048,33.797626,0,4
192.84636,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802032,33.797626,0,4
192.857,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.802016,33.797626,0,4
192.87,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8019996,33.797626,0,4
192.88031,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8019834,33.797626,0,4
192.89099,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.801967,33.797626,0,4
192.90134,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.801951,33.797626,0,4
192.912,99,3.51,2,122.436295,25.481667,38.03605,24,0,0.040734176,0.040734176,81.95,287.6445,7.562418,7.8019347,33.797626,0,4
